ISO3,Year,Month,Total,Domestic,International,Total_OS
MAC,2014,8,,,,528.919
MAC,2014,9,,,,441.955
MAC,2014,10,,,,463.371
MAC,2014,11,,,,458.672
MAC,2014,12,,,,480.461
MAC,2015,1,,,,435.805
MAC,2015,2,,,,479.738
MAC,2015,3,,,,448.661
MAC,2015,4,,,,480.254
MAC,2015,5,,,,486.527
MAC,2015,6,,,,456.002
MAC,2015,7,,,,510.793
MAC,2015,8,,,,575.849
MAC,2015,9,,,,441.342
MAC,2015,10,,,,479.036
MAC,2015,11,,,,488.724
MAC,2015,12,,,,548.728
MAC,2016,1,,,,539.024
MAC,2016,2,,,,589.917
MAC,2016,3,,,,516.586
MAC,2016,4,,,,535.847
MAC,2016,5,,,,528.467
MAC,2016,6,,,,542.036
MAC,2016,7,,,,610.809
MAC,2016,8,,,,633.605
MAC,2016,9,,,,499.823
MAC,2016,10,,,,512.848
MAC,2016,11,,,,518.903
MAC,2016,12,,,,600.691
MAC,2017,1,,,,590.827
MAC,2017,2,,,,539.011
MAC,2017,3,,,,531.692
MAC,2017,4,,,,569.948
MAC,2017,5,,,,560.211
MAC,2017,6,,,,559.529
MAC,2017,7,,,,668.02
MAC,2017,8,,,,688.202
MAC,2017,9,,,,547.565
MAC,2017,10,,,,612.666
MAC,2017,11,,,,614.502
MAC,2017,12,,,,683.63
MAR,2010,1,,,,1023.958
MAR,2010,2,,,,973.546
MAR,2010,3,,,,1190.742
MAR,2010,4,,,,1219.763
MAR,2010,5,,,,1227.669
MAR,2010,6,,,,1240.683
MAR,2010,7,,,,1555.043
MAR,2010,8,,,,1484.035
MAR,2010,9,,,,1296.378
MAR,2010,10,,,,1377.657
MAR,2010,11,,,,1250.066
MAR,2010,12,,,,1234.261
MAR,2011,1,,,,1187.952
MAR,2011,2,,,,1084.633
MAR,2011,3,,,,1227.078
MAR,2011,4,,,,1377.335
MAR,2011,5,,,,1205.564
MAR,2011,6,,,,1256.008
MAR,2011,7,,,,1652.613
MAR,2011,8,,,,1389.602
MAR,2011,9,,,,1311.877
MAR,2011,10,,,,1347.824
MAR,2011,11,,,,1145.559
MAR,2011,12,,,,1146.904
MAR,2012,1,,,,1059.553
MAR,2012,2,,,,1012.152
MAR,2012,3,,,,1160.726
MAR,2012,4,,,,1282.155
MAR,2012,5,,,,1184.723
MAR,2012,6,,,,1219.115
MAR,2012,7,,,,1480.24
MAR,2012,8,,,,1467.963
MAR,2012,9,,,,1344.168
MAR,2012,10,,,,1296.264
MAR,2012,11,,,,1171.531
MAR,2012,12,,,,1138.107
MAR,2013,1,,,,1081.677
MAR,2013,2,,,,986.664
MAR,2013,3,,,,1241.557
MAR,2013,4,,,,1359.419
MAR,2013,5,,,,1349.495
MAR,2013,6,,,,1364.366
MAR,2013,7,,,,1371.834
MAR,2013,8,,,,1750.283
MAR,2013,9,,,,1525.708
MAR,2013,10,,,,1516.928
MAR,2013,11,,,,1231.525
MAR,2013,12,,,,1303.723
MAR,2014,1,,,,1242.397
MAR,2014,2,,,,1146.41
MAR,2014,3,,,,1406.455
MAR,2014,4,,,,1489.481
MAR,2014,5,,,,1442.293
MAR,2014,6,,,,1410.828
MAR,2014,7,,,,1316.481
MAR,2014,8,,,,1827.291
MAR,2014,9,,,,1544.118
MAR,2014,10,,,,1500.462
MAR,2014,11,,,,1239.373
MAR,2014,12,,,,1270.023
MDA,2010,1,,,,55.37
MDA,2010,2,,,,43.014
MDA,2010,3,,,,50.957
MDA,2010,4,,,,59.379
MDA,2010,5,,,,82.758
MDA,2010,6,,,,94.16
MDA,2010,7,,,,108.861
MDA,2010,8,,,,123.657
MDA,2010,9,,,,104.753
MDA,2010,10,,,,84.229
MDA,2010,11,,,,64.871
MDA,2010,12,,,,65.028
MDA,2011,1,,,,66.894
MDA,2011,2,,,,48.896
MDA,2011,3,,,,55.778
MDA,2011,4,,,,70.686
MDA,2011,5,,,,95.331
MDA,2011,7,,,,121.89
MDA,2011,8,,,,131.653
MDA,2011,9,,,,115.171
MDA,2011,10,,,,89.671
MDA,2011,11,,,,71.289
MDA,2011,12,,,,69.478
MDA,2012,1,,,,74.362
MDA,2012,2,,,,56.099
MDA,2012,3,,,,63.191
MDA,2012,4,,,,85.696
MDA,2012,5,,,,101.296
MDA,2012,6,,,,128.753
MDA,2012,7,,,,146.439
MDA,2012,8,,,,158.195
MDA,2012,9,,,,141.15
MDA,2012,10,,,,105.099
MDA,2012,11,,,,79.048
MDA,2012,12,,,,80.786
MDA,2013,1,,,,83.017
MDA,2013,2,,,,63.347
MDA,2013,3,,,,73.148
MDA,2013,4,,,,83.694
MDA,2013,5,,,,124.727
MDA,2013,6,,,,131.744
MDA,2013,7,,,,145.704
MDA,2013,8,,,,157.785
MDA,2013,9,,,,141.446
MDA,2013,10,,,,116.418
MDA,2013,11,,,,96.959
MDA,2013,12,,,,102.512
MDA,2014,1,,,,107.817
MDA,2014,2,,,,82.286
MDA,2014,3,,,,99.315
MDA,2014,4,,,,118.672
MDA,2014,5,,,,151.503
MDA,2014,6,,,,174.638
MDA,2014,7,,,,194.196
MDA,2014,8,,,,213.304
MDA,2014,9,,,,196.175
MDA,2014,10,,,,156.455
MDA,2014,11,,,,139.561
MDA,2014,12,,,,147.247
MDA,2015,1,,,,151.984
MDA,2015,2,,,,111.089
MDA,2015,3,,,,117.093
MDA,2015,4,,,,159.981
MDA,2015,5,,,,199.626
MDA,2015,6,,,,242.398
MDA,2015,7,,,,264.542
MDA,2015,8,,,,276.775
MDA,2015,9,,,,217.995
MDA,2015,10,,,,172.592
MDA,2015,11,,,,149.845
MDA,2015,12,,,,155.242
MDA,2016,1,,,,159.157
MDA,2016,2,,,,117.033
MDA,2016,3,,,,132.124
MDA,2016,4,,,,143.336
MDA,2016,5,,,,191.511
MDA,2016,6,,,,216.522
MDA,2016,7,,,,247.457
MDA,2016,8,,,,270.797
MDA,2016,9,,,,228.543
MDA,2016,10,,,,190.885
MDA,2016,11,,,,148.861
MDA,2016,12,,,,160.04
MDA,2017,1,,,,173.593
MDA,2017,2,,,,138.027
MDA,2017,3,,,,155.18
MDA,2017,4,,,,204.838
MDA,2017,5,,,,232.54
MDA,2017,6,,,,301.715
MDA,2017,7,,,,333.515
MDA,2017,8,,,,344.359
MDA,2017,9,,,,282.152
MDA,2017,10,,,,217.292
MDA,2017,11,,,,175.935
MDA,2017,12,,,,185.507
MEX,2010,1,,,,6102.397
MEX,2010,2,,,,5542.941
MEX,2010,3,,,,6741.286
MEX,2010,4,,,,6123.535
MEX,2010,5,,,,6096.881
MEX,2010,6,,,,6054.861
MEX,2010,7,,,,7310.595
MEX,2010,8,,,,6583.4
MEX,2010,9,,,,4743.232
MEX,2010,10,,,,5426.041
MEX,2010,11,,,,5637.136
MEX,2010,12,,,,6277.659
MEX,2011,1,,,,6018.416
MEX,2011,2,,,,5420.638
MEX,2011,3,,,,6483.605
MEX,2011,4,,,,6345.263
MEX,2011,5,,,,6254.279
MEX,2011,6,,,,6064.402
MEX,2011,7,,,,7407.147
MEX,2011,8,,,,6714.314
MEX,2011,9,,,,5527.863
MEX,2011,10,,,,6062.972
MEX,2011,11,,,,6348.42
MEX,2011,12,,,,7201.469
MEX,2012,1,,,,6721.795
MEX,2012,2,,,,6218.789
MEX,2012,3,,,,7216.357
MEX,2012,4,,,,6828.103
MEX,2012,5,,,,6532.574
MEX,2012,6,,,,6746.488
MEX,2012,7,,,,8091.279
MEX,2012,8,,,,7331.999
MEX,2012,9,,,,5977.083
MEX,2012,10,,,,6482.893
MEX,2012,11,,,,6856.759
MEX,2012,12,,,,7702.077
MEX,2013,1,,,,7200.831
MEX,2013,2,,,,6379.328
MEX,2013,3,,,,7724.195
MEX,2013,4,,,,7088.108
MEX,2013,5,,,,7107.439
MEX,2013,6,,,,7312.773
MEX,2013,7,,,,8837.47
MEX,2013,8,,,,8041.569
MEX,2013,9,,,,6474.406
MEX,2013,10,,,,7001.649
MEX,2013,11,,,,7492.878
MEX,2013,12,,,,8412.984
MEX,2014,1,,,,8023.454
MEX,2014,2,,,,7003.728
MEX,2014,3,,,,8149.667
MEX,2014,4,,,,8010.315
MEX,2014,5,,,,7982.339
MEX,2014,6,,,,7874.58
MEX,2014,7,,,,9357.507
MEX,2014,8,,,,8729.981
MEX,2014,9,,,,6839.073
MEX,2014,10,,,,7599.098
MEX,2014,11,,,,8189.383
MEX,2014,12,,,,9058.706
MEX,2015,1,,,,8553.474
MEX,2015,2,,,,7686.629
MEX,2015,3,,,,9268.583
MEX,2015,4,,,,8990.08
MEX,2015,5,,,,8965.636
MEX,2015,6,,,,8986.396
MEX,2015,7,,,,10629.827
MEX,2015,8,,,,9926.741
MEX,2015,9,,,,7894.611
MEX,2015,10,,,,8610.431
MEX,2015,11,,,,9153.843
MEX,2015,12,,,,10050.617
MEX,2016,1,,,,9609.057
MEX,2016,2,,,,6332.182
MEX,2016,3,,,,7515.221
MEX,2016,4,,,,6961.919
MEX,2016,5,,,,7219.807
MEX,2016,6,,,,7375.107
MEX,2016,7,,,,8729.152
MEX,2016,8,,,,2484.483
MEX,2016,9,,,,1897.746
MEX,2016,10,,,,2073.146
MEX,2016,11,,,,2314.675
MEX,2016,12,,,,2693.564
MEX,2017,1,,,,2708.879
MEX,2017,2,,,,2371.409
MEX,2017,3,,,,2717.507
MEX,2017,4,,,,2758.623
MEX,2017,5,,,,2552.127
MEX,2017,6,,,,2638.917
MEX,2017,7,,,,3041.299
MEX,2017,8,,,,2732.939
MEX,2017,9,,,,2008.819
MKD,2011,1,,,,45.075
MKD,2011,2,,,,38.401
MKD,2011,3,,,,44.329
MKD,2011,4,,,,55.19
MKD,2011,5,,,,59.612
MKD,2011,6,,,,68.814
MKD,2011,7,,,,97.625
MKD,2011,8,,,,90.398
MKD,2011,9,,,,75.684
MKD,2011,10,,,,70.883
MKD,2011,11,,,,56.216
MKD,2011,12,,,,61.693
MKD,2012,1,,,,61.428
MKD,2012,2,,,,47.767
MKD,2012,3,,,,56.159
MKD,2012,4,,,,66.05
MKD,2012,5,,,,67.92
MKD,2012,6,,,,77.126
MKD,2012,7,,,,96.929
MKD,2012,8,,,,93.877
MKD,2012,9,,,,76.278
MKD,2012,10,,,,64.641
MKD,2012,11,,,,62.502
MKD,2012,12,,,,64.85
MKD,2013,1,,,,63.44
MKD,2013,2,,,,54.285
MKD,2013,3,,,,68.434
MKD,2013,4,,,,74.381
MKD,2013,5,,,,87.992
MKD,2013,6,,,,96.337
MKD,2013,7,,,,112.967
MKD,2013,8,,,,115.023
MKD,2013,9,,,,95.829
MKD,2013,10,,,,88.922
MKD,2013,11,,,,71.763
MKD,2013,12,,,,55.034
MKD,2014,1,,,,62.473
MKD,2014,2,,,,65.223
MKD,2014,3,,,,76.589
MKD,2014,4,,,,105.749
MKD,2014,5,,,,109.7
MKD,2014,6,,,,116.782
MKD,2014,7,,,,132.354
MKD,2014,8,,,,143.556
MKD,2014,9,,,,115.986
MKD,2014,10,,,,107.668
MKD,2014,11,,,,86.893
MKD,2014,12,,,,87.536
MKD,2015,1,,,,88.293
MKD,2015,2,,,,80.095
MKD,2015,3,,,,95.747
MKD,2015,4,,,,110.002
MKD,2015,5,,,,117.658
MKD,2015,6,,,,118.714
MKD,2015,7,,,,164.666
MKD,2015,8,,,,173.821
MKD,2015,9,,,,146.29
MKD,2015,10,,,,132.895
MKD,2015,11,,,,110.287
MKD,2015,12,,,,117.917
MKD,2016,1,,,,109.338
MKD,2016,2,,,,102.358
MKD,2016,3,,,,120.973
MKD,2016,4,,,,142.701
MKD,2016,5,,,,148.806
MKD,2016,6,,,,143.614
MKD,2016,7,,,,173.886
MKD,2016,8,,,,175.027
MKD,2016,9,,,,152.639
MKD,2016,10,,,,143.106
MKD,2016,11,,,,121.083
MKD,2016,12,,,,126.841
MKD,2017,1,,,,127.544
MKD,2017,2,,,,110.461
MKD,2017,3,,,,136.459
MKD,2017,4,,,,156.643
MKD,2017,5,,,,164.263
MKD,2017,6,,,,170.047
MKD,2017,7,,,,230.288
MKD,2017,8,,,,248.647
MKD,2017,9,,,,207.64
MKD,2017,10,,,,184.393
MKD,2017,11,,,,145.718
MKD,2017,12,,,,150.529
MLT,2010,1,147.697,,147.697,147.697
MLT,2010,2,148.497,,148.497,148.497
MLT,2010,3,206.541,,206.541,206.543
MLT,2010,4,239.553,,239.553,239.553
MLT,2010,5,307.181,0.008,307.173,307.292
MLT,2010,6,331.346,0.001,331.345,331.344
MLT,2010,7,401.969,,401.969,401.969
MLT,2010,8,427.924,,427.924,427.924
MLT,2010,9,373.574,,373.574,373.61
MLT,2010,10,331.918,,331.918,331.91
MLT,2010,11,202.718,,202.718,202.718
MLT,2010,12,174.63,,174.63,174.63
MLT,2011,1,169.673,,169.673,169.673
MLT,2011,2,174.877,,174.877,174.877
MLT,2011,3,240.447,,240.447,240.36
MLT,2011,4,300.123,,300.123,300.123
MLT,2011,5,325.326,0.091,325.235,325.053
MLT,2011,6,345.885,,345.885,345.885
MLT,2011,7,415.785,0.005,415.78,415.78
MLT,2011,8,427.575,,427.575,427.575
MLT,2011,9,382.528,,382.528,382.389
MLT,2011,10,346.552,,346.552,346.48
MLT,2011,11,204.499,,204.499,204.503
MLT,2011,12,173.544,0.02,173.524,173.528
MLT,2012,1,165.969,,165.969,165.969
MLT,2012,2,169.801,0.112,169.689,169.689
MLT,2012,3,222.042,,222.042,222.042
MLT,2012,4,304.27,0.072,304.198,304.198
MLT,2012,5,344.254,,344.254,344.065
MLT,2012,6,375.404,0.05,375.354,376.128
MLT,2012,7,445.374,0.002,445.372,445.232
MLT,2012,8,461.917,,461.917,461.281
MLT,2012,9,408.212,0.185,408.027,408.039
MLT,2012,10,348.711,,348.711,348.711
MLT,2012,11,211.538,,211.538,211.538
MLT,2012,12,192.855,,192.855,173.524
MLT,2013,1,179.424,0.181,179.243,179.243
MLT,2013,2,176.821,,176.821,176.818
MLT,2013,3,249.36,,249.36,249.227
MLT,2013,4,331.729,0.33,331.399,331.399
MLT,2013,5,377.948,,377.948,377.948
MLT,2013,6,411.953,,411.953,411.851
MLT,2013,7,471.21,,471.21,471.21
MLT,2013,8,507.646,,507.646,507.646
MLT,2013,9,452.294,,452.294,452.294
MLT,2013,10,409.751,,409.751,409.751
MLT,2013,11,249.133,,249.133,249.133
MLT,2013,12,214.76,,214.76,214.76
MLT,2014,1,199.354,,199.354,199.354
MLT,2014,2,193.334,0.004,193.33,193.225
MLT,2014,3,263.404,,263.404,263.404
MLT,2014,4,376.94,,376.94,376.935
MLT,2014,5,402.098,,402.098,402.289
MLT,2014,6,424.329,,424.329,424.329
MLT,2014,7,511.411,,511.411,515.624
MLT,2014,8,551.45,,551.45,551.451
MLT,2014,9,463.215,,463.215,463.215
MLT,2014,10,421.724,,421.724,421.723
MLT,2014,11,256.261,,256.261,256.262
MLT,2014,12,226.512,,226.512,226.512
MLT,2015,1,209.516,,209.516,208.903
MLT,2015,2,208.896,,208.896,208.896
MLT,2015,3,275.334,,275.334,275.334
MLT,2015,4,393.315,0.123,393.192,392.676
MLT,2015,5,441.921,,441.921,441.943
MLT,2015,6,459.298,,459.298,459.28
MLT,2015,7,548.107,,548.107,547.973
MLT,2015,8,585.218,,585.218,585.218
MLT,2015,9,502.896,,502.896,502.896
MLT,2015,10,464.557,,464.557,464.557
MLT,2015,11,283.648,0.136,283.512,283.498
MLT,2015,12,246.851,,246.851,246.851
MLT,2016,1,236.555,,236.555,236.552
MLT,2016,2,236.648,,236.648,236.648
MLT,2016,3,327.525,,327.525,327.524
MLT,2016,4,415.413,,415.413,415.409
MLT,2016,5,476.921,0.346,476.575,476.575
MLT,2016,6,490.381,,490.381,490.381
MLT,2016,7,580.475,,580.475,580.474
MLT,2016,8,598.366,,598.366,598.515
MLT,2016,9,531.962,,531.962,531.962
MLT,2016,10,512.794,,512.794,512.739
MLT,2016,11,347.081,,347.081,347.081
MLT,2016,12,326.325,,326.325,326.309
MLT,2017,1,296.876,,296.876,301.289
MLT,2017,2,296.25,,296.25,296.25
MLT,2017,3,384.308,,384.308,384.416
MLT,2017,4,530.576,,530.576,530.576
MLT,2017,5,547.696,,547.696,548.354
MLT,2017,6,578.615,,578.615,578.827
MLT,2017,7,674.358,,674.358,675.111
MLT,2017,8,693.249,,693.249,696.053
MLT,2017,9,626.127,,626.127,629.008
MLT,2017,10,596.426,0.007,596.419,598.748
MLT,2017,11,405.724,,405.724,407.993
MLT,2017,12,377.526,,377.526,379.567
MLT,2018,1,351.55,,351.55,
MLT,2018,2,349.482,0.115,349.367,
MLT,2018,3,471.234,0.001,471.233,
MLT,2018,4,591.311,0.028,591.283,
MLT,2018,5,643.107,0.155,642.952,
MLT,2018,6,662.901,,662.901,
MLT,2018,7,756.015,,756.015,
MLT,2018,8,759.478,,759.478,
MLT,2018,9,706.581,0.061,706.52,
MLT,2018,10,646.195,,646.195,
MLT,2018,11,453.546,,453.546,
MLT,2018,12,414.417,,414.417,
MNE,2011,1,,,,53.001
MNE,2011,2,,,,42.174
MNE,2011,3,,,,49.514
MNE,2011,4,,,,67.842
MNE,2011,5,,,,90.308
MNE,2011,6,,,,157.444
MNE,2011,7,,,,224.056
MNE,2011,8,,,,226.862
MNE,2011,9,,,,162.577
MNE,2011,10,,,,78.808
MNE,2011,11,,,,53.912
MNE,2011,12,,,,52.337
MNE,2012,1,,,,50.503
MNE,2012,2,,,,36.166
MNE,2012,3,,,,55.287
MNE,2012,4,,,,73.374
MNE,2012,5,,,,98.875
MNE,2012,6,,,,187.261
MNE,2012,7,,,,240.117
MNE,2012,8,,,,243.544
MNE,2012,9,,,,190.314
MNE,2012,10,,,,81.274
MNE,2012,11,,,,55.98
MNE,2012,12,,,,49.554
MNE,2013,1,,,,49.209
MNE,2013,2,,,,40.631
MNE,2013,3,,,,57.539
MNE,2013,4,,,,69.398
MNE,2013,5,,,,110.684
MNE,2013,6,,,,253.461
MNE,2013,7,,,,285.18
MNE,2013,8,,,,304.682
MNE,2013,9,,,,220.854
MNE,2013,10,,,,89.211
MNE,2013,11,,,,55.123
MNE,2013,12,,,,52.968
MNE,2014,1,,,,51.986
MNE,2014,2,,,,44.079
MNE,2014,3,,,,57.664
MNE,2014,4,,,,80.829
MNE,2014,5,,,,114.324
MNE,2014,6,,,,231.292
MNE,2014,7,,,,298.379
MNE,2014,8,,,,312.503
MNE,2014,9,,,,204.484
MNE,2014,10,,,,92.992
MNE,2014,11,,,,62.575
MNE,2014,12,,,,61.023
MNE,2015,1,,,,59.711
MNE,2015,2,,,,48.523
MNE,2015,3,,,,61.798
MNE,2015,4,,,,82.656
MNE,2015,5,,,,115.255
MNE,2015,6,,,,206.708
MNE,2015,7,,,,301.869
MNE,2015,8,,,,326.732
MNE,2015,9,,,,215.021
MNE,2015,10,,,,93.496
MNE,2015,11,,,,64.213
MNE,2015,12,,,,61.916
MNE,2016,1,,,,59.603
MNE,2016,2,,,,53.765
MNE,2016,3,,,,65.309
MNE,2016,4,,,,88.543
MNE,2016,5,,,,123.398
MNE,2016,6,,,,239.281
MNE,2016,7,,,,342.931
MNE,2016,8,,,,350.76
MNE,2016,9,,,,269.325
MNE,2016,10,,,,122.701
MNE,2016,11,,,,69.858
MNE,2016,12,,,,70.3
MNE,2017,1,,,,65.486
MNE,2017,2,,,,61.037
MNE,2017,3,,,,76.26
MNE,2017,4,,,,114.826
MNE,2017,5,,,,155.503
MNE,2017,6,,,,301.652
MNE,2017,7,,,,395.52
MNE,2017,8,,,,397.14
MNE,2017,9,,,,302.36
MNE,2017,10,,,,141.246
MNE,2017,11,,,,86.657
MNE,2017,12,,,,87.175
MTQ,2010,1,,,,147.122
MTQ,2010,2,,,,151.415
MTQ,2010,3,,,,148.014
MTQ,2010,4,,,,136.197
MTQ,2010,5,,,,124.879
MTQ,2010,6,,,,117.06
MTQ,2010,7,,,,176.401
MTQ,2010,8,,,,189.651
MTQ,2010,9,,,,96.099
MTQ,2010,10,,,,110.052
MTQ,2010,11,,,,120.164
MTQ,2010,12,,,,154.376
MTQ,2011,1,,,,153.746
MTQ,2011,2,,,,140.873
MTQ,2011,3,,,,157.303
MTQ,2011,4,,,,150.388
MTQ,2011,5,,,,128.156
MTQ,2011,6,,,,126.381
MTQ,2011,7,,,,184.838
MTQ,2011,8,,,,193.893
MTQ,2011,9,,,,99.457
MTQ,2011,10,,,,113.946
MTQ,2011,11,,,,118.818
MTQ,2011,12,,,,159.751
MTQ,2012,1,,,,157.457
MTQ,2012,2,,,,159.973
MTQ,2012,3,,,,148.15
MTQ,2012,4,,,,148.421
MTQ,2012,5,,,,115.056
MTQ,2012,6,,,,104.916
MTQ,2012,7,,,,173.32
MTQ,2012,8,,,,186.106
MTQ,2012,9,,,,94.28
MTQ,2012,10,,,,92.796
MTQ,2012,11,,,,113.622
MTQ,2012,12,,,,144.327
MTQ,2013,1,,,,154.805
MTQ,2013,2,,,,153.412
MTQ,2013,3,,,,160.304
MTQ,2013,4,,,,145.041
MTQ,2013,5,,,,127.785
MTQ,2013,6,,,,112.515
MTQ,2013,7,,,,166.145
MTQ,2013,8,,,,186.798
MTQ,2013,9,,,,95.957
MTQ,2013,10,,,,111.489
MTQ,2013,11,,,,118.849
MTQ,2013,12,,,,155.734
MTQ,2014,1,,,,163.486
MTQ,2014,2,,,,158.784
MTQ,2014,3,,,,168.819
MTQ,2014,4,,,,152.737
MTQ,2014,5,,,,122.671
MTQ,2014,6,,,,115.153
MTQ,2014,7,,,,161.147
MTQ,2014,8,,,,178.072
MTQ,2014,9,,,,87.733
MTQ,2014,10,,,,114.163
MTQ,2014,11,,,,109.312
MTQ,2014,12,,,,151.262
MTQ,2015,1,,,,154.625
MTQ,2015,2,,,,162.547
MTQ,2015,3,,,,157.544
MTQ,2015,5,,,,123.755
MTQ,2015,6,,,,113.351
MYS,2014,1,,,,4234.803
MYS,2014,2,,,,3864.293
MYS,2014,3,,,,4233.863
MYS,2014,4,,,,3974.216
MYS,2014,5,,,,3962.712
MYS,2014,6,,,,4181.321
MYS,2014,7,,,,3808.216
MYS,2014,8,,,,4023.937
MYS,2014,9,,,,3817.733
MYS,2014,10,,,,3968.169
MYS,2014,11,,,,4010.719
MYS,2014,12,,,,4850.427
MYS,2015,1,,,,3997.0
MYS,2015,2,,,,3755.0
MYS,2015,3,,,,4225.0
MYS,2015,4,,,,3976.0
MYS,2015,5,,,,4099.0
MYS,2015,6,,,,3999.0
MYS,2015,7,,,,4188.0
MYS,2015,8,,,,4210.0
MYS,2015,9,,,,3852.0
MYS,2015,10,,,,3819.0
MYS,2015,11,,,,3981.0
MYS,2015,12,,,,4838.0
MYS,2016,1,,,,4184.0
MYS,2016,2,,,,4046.0
MYS,2016,3,,,,4281.0
MYS,2016,4,,,,4120.0
MYS,2016,5,,,,4265.0
MYS,2016,6,,,,3896.0
MYS,2016,7,,,,4664.0
MYS,2016,8,,,,4513.0
MYS,2016,9,,,,4429.0
MYS,2016,10,,,,4362.0
MYS,2016,11,,,,4453.0
MYS,2016,12,,,,5330.0
MYS,2017,1,,,,4823.0
MYS,2017,2,,,,4393.0
MYS,2017,3,,,,4843.0
NGA,2014,1,1127.808,736.052,391.756,
NGA,2014,2,1079.118,767.459,311.659,
NGA,2014,3,1209.681,848.331,361.35,
NGA,2014,4,1292.869,919.015,373.854,
NGA,2014,5,1253.932,877.76,376.172,
NGA,2014,6,1285.676,913.612,372.064,
NGA,2014,7,1270.454,859.45,411.004,
NGA,2014,8,1305.687,886.482,419.205,
NGA,2014,9,1350.451,903.264,447.187,
NGA,2014,10,1355.697,910.096,445.601,
NGA,2014,11,1315.893,983.371,332.522,
NGA,2014,12,1488.479,1075.912,412.567,
NGA,2015,1,1188.364,804.099,384.265,
NGA,2015,2,1005.231,741.626,263.605,
NGA,2015,3,1193.747,855.344,338.403,
NGA,2015,4,1218.149,839.558,378.591,
NGA,2015,5,1132.781,792.662,340.119,
NGA,2015,6,1139.927,805.044,334.883,
NGA,2015,7,1212.746,823.227,389.519,
NGA,2015,8,1293.565,873.62,419.945,
NGA,2015,9,1259.625,853.326,406.299,
NGA,2015,10,1238.153,880.785,357.368,
NGA,2015,11,1234.565,899.972,334.593,
NGA,2015,12,1327.687,928.0,399.687,
NGA,2016,1,1289.394,905.64,383.754,
NGA,2016,2,1186.536,886.486,300.05,
NGA,2016,3,1349.922,995.742,354.18,
NGA,2016,4,1373.204,1018.24,354.964,
NGA,2016,5,1317.368,967.834,349.534,
NGA,2016,6,1210.077,877.998,332.079,
NGA,2016,7,1268.971,902.94,366.031,
NGA,2016,8,1398.856,962.792,436.064,
NGA,2016,9,1193.425,815.961,377.464,
NGA,2016,10,1201.646,867.788,333.858,
NGA,2016,11,1216.699,926.077,290.622,
NGA,2016,12,1226.499,844.11,382.389,
NGA,2017,1,1063.85,723.619,340.231,
NGA,2017,2,986.043,727.809,258.234,
NGA,2017,3,952.053,680.772,271.281,
NGA,2017,4,1047.097,738.796,308.301,
NGA,2017,5,1171.054,852.15,318.904,
NGA,2017,6,1097.294,788.665,308.629,
NGA,2017,7,1266.945,921.346,345.599,
NGA,2017,8,1454.197,1017.559,436.638,
NGA,2017,9,1343.172,925.991,417.181,
NGA,2017,10,1280.367,960.679,319.688,
NGA,2017,11,1335.844,1014.903,320.941,
NGA,2017,12,1442.253,1031.163,411.09,
NGA,2018,1,1255.609,888.191,367.418,
NGA,2018,2,1195.557,917.493,278.064,
NGA,2018,3,1402.133,1067.204,334.929,
NGA,2018,4,1456.259,1091.059,365.2,
NGA,2018,5,1375.403,1034.432,340.971,
NGA,2018,6,1366.98,1005.263,361.717,
NGA,2018,7,1463.257,1067.108,396.149,
NGA,2018,8,1531.859,1108.827,423.032,
NGA,2018,9,1489.942,1078.786,411.156,
NGA,2018,10,1481.28,1137.047,344.233,
NGA,2018,11,1511.401,1152.296,359.105,
NGA,2018,12,1700.758,1243.933,456.825,
NLD,2010,1,3116.393,0.096,3116.297,3127.92
NLD,2010,2,3051.339,0.268,3051.071,3057.078
NLD,2010,3,3700.319,0.112,3700.207,3707.048
NLD,2010,4,3215.276,0.346,3214.93,3216.379
NLD,2010,5,4449.154,0.409,4448.745,4442.203
NLD,2010,6,4444.855,0.518,4444.337,4440.536
NLD,2010,7,5124.275,0.167,5124.108,5115.247
NLD,2010,8,5059.637,0.358,5059.279,5053.099
NLD,2010,9,4625.749,0.598,4625.151,4618.925
NLD,2010,10,4667.985,0.139,4667.846,4664.948
NLD,2010,11,3721.69,0.087,3721.603,3725.06
NLD,2010,12,3442.207,0.528,3441.679,3444.304
NLD,2011,1,3468.655,0.041,3468.614,3473.07
NLD,2011,2,3253.563,0.035,3253.528,3255.885
NLD,2011,3,3924.284,0.093,3924.191,3925.78
NLD,2011,4,4469.15,0.036,4469.114,4471.791
NLD,2011,5,4919.483,0.058,4919.425,4922.712
NLD,2011,6,4942.149,0.211,4941.938,4943.003
NLD,2011,7,5629.703,0.047,5629.656,5631.955
NLD,2011,8,5542.202,0.076,5542.126,5543.93
NLD,2011,9,5131.716,0.087,5131.629,5129.506
NLD,2011,10,5026.206,0.02,5026.186,5027.292
NLD,2011,11,3809.048,0.149,3808.899,3814.042
NLD,2011,12,3779.133,0.023,3779.11,3781.493
NLD,2012,1,3677.552,0.092,3677.46,3685.06
NLD,2012,2,3553.952,0.12,3553.832,3563.256
NLD,2012,3,4180.715,0.188,4180.527,4189.192
NLD,2012,4,4571.306,0.563,4570.743,4581.823
NLD,2012,5,5030.683,0.062,5030.621,5049.215
NLD,2012,6,5080.549,0.249,5080.3,5100.425
NLD,2012,7,5761.608,0.192,5761.416,5781.063
NLD,2012,8,5673.309,0.171,5673.138,5690.026
NLD,2012,9,5241.635,0.038,5241.597,5257.106
